Fight Outcome,Name,Knockdowns,Strikes,Takedowns,Submission Attempts,Weight Class,Title Fight,Outcome Method,Number of Rounds
0,Mike Massenzio,1,3,0,2,Middleweight,0,KO/TKO,1
1,Quinton Jackson,1,11,0,0,Light Heavyweight,0,KO/TKO,1
0,Wanderlei Silva,0,7,0,0,Light Heavyweight,0,KO/TKO,1
1,Cheick Kongo,1,34,1,0,Heavyweight,0,KO/TKO,1
0,Mostapha Al-Turk,0,4,0,0,Heavyweight,0,KO/TKO,1
1,Yushin Okami,0,39,0,0,Middleweight,0,U-DEC,3
0,Dean Lister,0,6,0,0,Middleweight,0,U-DEC,3
1,Antoni Hardonk,0,46,0,2,Heavyweight,0,KO/TKO,2
0,Mike Wessel,0,13,3,0,Heavyweight,0,KO/TKO,2
1,Matt Hamill,0,40,1,0,Light Heavyweight,0,KO/TKO,2
0,Reese Andy,0,34,0,0,Light Heavyweight,0,KO/TKO,2
1,Brad Blackburn,1,79,0,0,Welterweight,0,U-DEC,3
0,Ryo Chonan,0,63,0,0,Welterweight,0,U-DEC,3
1,Pat Barry,0,6,0,0,Heavyweight,0,KO/TKO,1
0,Dan Evensen,0,0,0,0,Heavyweight,0,KO/TKO,1
1,Efrain Escudero,0,27,7,0,Lightweight,1,U-DEC,3
0,Phillipe Nover,0,20,0,2,Lightweight,1,U-DEC,3
1,Ryan Bader,1,15,0,0,Light Heavyweight,1,KO/TKO,1
0,Vinny Magalhaes,0,4,0,0,Light Heavyweight,1,KO/TKO,1
1,Anthony Johnson,1,35,3,0,Welterweight,0,KO/TKO,3
0,Kevin Burns,0,17,0,2,Welterweight,0,KO/TKO,3
1,Wilson Gouveia,1,18,0,0,Middleweight,0,KO/TKO,1
0,Jason MacDonald,0,6,1,0,Middleweight,0,KO/TKO,1
1,Junie Browning,0,31,2,2,Lightweight,0,SUB,2
0,David Kaplan,0,12,2,1,Lightweight,0,SUB,2
1,Krzysztof Soszynski,0,19,0,1,Light Heavyweight,0,SUB,2
0,Shane Primm,0,7,1,0,Light Heavyweight,0,SUB,2
1,Eliot Marshall,0,8,1,2,Light Heavyweight,0,SUB,1
0,Jules Bruchez,0,1,0,0,Light Heavyweight,0,SUB,1
1,Tom Lawlor,0,14,7,0,Light Heavyweight,0,U-DEC,3
0,Kyle Kingsbury,0,10,0,0,Light Heavyweight,0,U-DEC,3
1,Shane Nelson,0,10,3,2,Lightweight,0,S-DEC,3
0,George Roop,0,21,1,0,Lightweight,0,S-DEC,3
1,Rolando Delgado,1,15,1,3,Lightweight,0,SUB,2
0,John Polakowski,0,1,0,1,Lightweight,0,SUB,2
1,Josh Koscheck,1,6,0,0,Welterweight,0,KO/TKO,1
0,Yoshiyuki Yoshida,0,6,0,0,Welterweight,0,KO/TKO,1
1,Mike Swick,1,7,0,0,Welterweight,0,KO/TKO,1
0,Jonathan Goulet,0,1,0,0,Welterweight,0,KO/TKO,1
1,Steve Cantwell,0,15,1,1,Light Heavyweight,0,SUB,1
0,Razak Al-Hassan,0,13,0,0,Light Heavyweight,0,SUB,1
1,Tim Credeur,0,52,1,0,Middleweight,0,KO/TKO,2
0,Nate Loughran,0,25,0,0,Middleweight,0,KO/TKO,2
1,Jim Miller,0,61,4,2,Lightweight,0,U-DEC,3
0,Matt Wiman,0,20,1,0,Lightweight,0,U-DEC,3
1,Luigi Fioravanti,0,30,8,5,Welterweight,0,U-DEC,3
0,Brodie Farber,0,10,1,1,Welterweight,0,U-DEC,3
1,Steve Bruno,0,10,3,1,Welterweight,0,SUB,2
0,Johnny Rees,0,36,1,0,Welterweight,0,SUB,2
1,Ben Saunders,1,42,0,0,Welterweight,0,KO/TKO,1
0,Brandon Wolff,0,0,0,0,Welterweight,0,KO/TKO,1
1,Dale Hartt,0,8,0,0,Lightweight,0,KO/TKO,2
0,Corey Hill,0,8,2,0,Lightweight,0,KO/TKO,2
1,Justin McCully,1,40,1,0,Heavyweight,0,U-DEC,3
0,Eddie Sanchez,1,42,0,0,Heavyweight,0,U-DEC,3
1,Brock Lesnar,1,31,2,0,Heavyweight,1,KO/TKO,2
0,Randy Couture,0,11,1,0,Heavyweight,1,KO/TKO,2
1,Kenny Florian,0,17,1,1,Lightweight,0,SUB,1
0,Joe Stevenson,0,6,1,0,Lightweight,0,SUB,1
1,Dustin Hazelett,0,10,0,3,Welterweight,0,SUB,1
0,Tamdan McCrory,0,15,0,0,Welterweight,0,SUB,1
1,Gabriel Gonzaga,1,12,0,0,Heavyweight,0,KO/TKO,1
0,Josh Hendricks,0,1,0,0,Heavyweight,0,KO/TKO,1
1,Demian Maia,0,2,1,1,Middleweight,0,SUB,1
0,Nate Quarry,0,0,0,0,Middleweight,0,SUB,1
1,Aaron Riley,0,98,1,0,Lightweight,0,U-DEC,3
0,Jorge Gurgel,0,70,1,0,Lightweight,0,U-DEC,3
1,Jeremy Stephens,1,22,0,0,Lightweight,0,KO/TKO,3
0,Rafael Dos Anjos,0,9,4,2,Lightweight,0,KO/TKO,3
1,Mark Bocek,0,21,1,6,Lightweight,0,SUB,3
0,Alvin Robinson,0,5,0,0,Lightweight,0,SUB,3
1,Matt Brown,0,15,1,3,Welterweight,0,SUB,2
0,Ryan Thomas,0,15,5,0,Welterweight,0,SUB,2
1,Anderson Silva,0,29,1,0,Middleweight,1,KO/TKO,3
0,Patrick Cote,0,16,0,0,Middleweight,1,KO/TKO,3
1,Thiago Alves,2,80,0,0,Welterweight,0,U-DEC,3
0,Josh Koscheck,0,39,0,0,Welterweight,0,U-DEC,3
1,Gray Maynard,0,22,5,2,Lightweight,0,U-DEC,3
0,Rich Clementi,0,7,0,0,Lightweight,0,U-DEC,3
1,Junior Dos Santos,1,7,0,0,Heavyweight,0,KO/TKO,1
0,Fabricio Werdum,0,6,0,0,Heavyweight,0,KO/TKO,1
1,Sean Sherk,0,92,3,0,Lightweight,0,U-DEC,3
0,Tyson Griffin,0,74,0,0,Lightweight,0,U-DEC,3
1,Thales Leites,0,0,1,1,Middleweight,0,SUB,1
0,Drew McFedries,0,1,0,0,Middleweight,0,SUB,1
1,Spencer Fisher,1,30,0,2,Lightweight,0,SUB,3
0,Shannon Gugerty,0,28,2,1,Lightweight,0,SUB,3
1,Dan Miller,0,31,6,0,Middleweight,0,U-DEC,3
0,Matt Horwich,0,15,0,5,Middleweight,0,U-DEC,3
1,Hermes Franca,0,60,0,0,Lightweight,0,U-DEC,3
0,Marcus Aurelio,0,40,1,0,Lightweight,0,U-DEC,3
1,Pete Sell,0,65,1,1,Welterweight,0,U-DEC,3
0,Joshua Burkman,0,50,4,0,Welterweight,0,U-DEC,3
1,Michael Bisping,0,70,1,0,Middleweight,0,U-DEC,3
0,Chris Leben,0,51,1,0,Middleweight,0,U-DEC,3
1,Keith Jardine,1,50,2,0,Light Heavyweight,0,S-DEC,3
0,Brandon Vera,1,48,1,0,Light Heavyweight,0,S-DEC,3
1,Luiz Cane,1,41,0,0,Light Heavyweight,0,KO/TKO,2
0,Rameau Thierry Sokoudjou,0,28,0,0,Light Heavyweight,0,KO/TKO,2
1,Chris Lytle,0,102,2,0,Welterweight,0,U-DEC,3
0,Paul Taylor,0,85,0,0,Welterweight,0,U-DEC,3
1,Marcus Davis,0,25,1,1,Welterweight,0,SUB,2
0,Paul Kelly,0,3,1,1,Welterweight,0,SUB,2
1,Dan Hardy,0,57,0,0,Welterweight,0,S-DEC,3
0,Akihiro Gono,0,56,3,0,Welterweight,0,S-DEC,3
1,Shane Carwin,0,13,1,0,Heavyweight,0,KO/TKO,1
0,Neil Wain,0,4,0,0,Heavyweight,0,KO/TKO,1
1,David Bielkheden,0,36,7,0,Lightweight,0,U-DEC,3
0,Jess Liaudin,0,12,1,2,Lightweight,0,U-DEC,3
1,Terry Etim,0,69,0,0,Lightweight,0,U-DEC,3
0,Sam Stout,0,55,1,0,Lightweight,0,U-DEC,3
1,Jim Miller,0,15,5,5,Lightweight,0,SUB,3
0,David Baron,0,7,0,1,Lightweight,0,SUB,3
1,Per Eklund,0,31,1,5,Lightweight,0,SUB,3
0,Samy Schiavo,0,23,1,1,Lightweight,0,SUB,3
1,Nate Diaz,0,40,5,0,Lightweight,0,S-DEC,3
0,Josh Neer,0,26,4,4,Lightweight,0,S-DEC,3
1,Clay Guida,0,43,10,0,Lightweight,0,U-DEC,3
0,Mac Danzig,0,36,1,0,Lightweight,0,U-DEC,3
1,Alan Belcher,0,54,0,0,Middleweight,0,S-DEC,3
0,Ed Herman,0,43,5,2,Middleweight,0,S-DEC,3
1,Eric Schafer,0,24,1,2,Light Heavyweight,0,SUB,1
0,Houston Alexander,0,12,0,0,Light Heavyweight,0,SUB,1
1,Alessio Sakara,1,7,0,0,Middleweight,0,KO/TKO,1
0,Joe Vedepo,0,7,0,0,Middleweight,0,KO/TKO,1
1,Wilson Gouveia,0,8,1,2,Middleweight,0,SUB,2
0,Ryan Jensen,0,30,2,0,Middleweight,0,SUB,2
1,Joe Lauzon,0,23,1,2,Lightweight,0,KO/TKO,2
0,Kyle Bradley,0,18,0,0,Lightweight,0,KO/TKO,2
1,Jason Brilz,0,34,1,1,Light Heavyweight,0,KO/TKO,2
0,Brad Morris,0,4,0,0,Light Heavyweight,0,KO/TKO,2
1,Mike Massenzio,0,0,1,1,Middleweight,0,SUB,1
0,Drew McFedries,0,3,0,1,Middleweight,0,SUB,1
1,Dan Miller,0,0,0,2,Middleweight,0,SUB,1
0,Rob Kimmons,0,0,0,0,Middleweight,0,SUB,1
1,Rashad Evans,1,13,0,0,Light Heavyweight,0,KO/TKO,2
0,Chuck Liddell,0,10,0,0,Light Heavyweight,0,KO/TKO,2
1,Rich Franklin,1,71,0,0,Light Heavyweight,0,KO/TKO,3
0,Matt Hamill,0,13,1,0,Light Heavyweight,0,KO/TKO,3
1,Dan Henderson,1,42,0,0,Middleweight,0,U-DEC,3
0,Rousimar Palhares,0,27,2,1,Middleweight,0,U-DEC,3
1,Nate Marquardt,1,22,0,0,Middleweight,0,KO/TKO,1
0,Martin Kampmann,0,1,0,0,Middleweight,0,KO/TKO,1
1,Dong Hyun Kim,0,12,3,1,Welterweight,0,S-DEC,3
0,Matt Brown,0,48,1,2,Welterweight,0,S-DEC,3
1,Kurt Pellegrino,2,61,1,1,Lightweight,0,U-DEC,3
0,Thiago Tavares,0,18,1,0,Lightweight,0,U-DEC,3
1,Tim Boetsch,1,15,0,0,Light Heavyweight,0,KO/TKO,1
0,Michael Patt,0,9,0,0,Light Heavyweight,0,KO/TKO,1
1,Jason MacDonald,0,10,2,1,Middleweight,0,SUB,2
0,Jason Lambert,0,1,0,2,Middleweight,0,SUB,2
1,Ryo Chonan,0,23,0,0,Welterweight,0,S-DEC,3
0,Roan Carneiro,0,18,2,1,Welterweight,0,S-DEC,3
1,Georges St-Pierre,3,131,7,1,Welterweight,1,U-DEC,5
0,Jon Fitch,0,37,0,0,Welterweight,1,U-DEC,5
1,Brock Lesnar,1,45,5,1,Heavyweight,0,U-DEC,3
0,Heath Herring,0,9,0,0,Heavyweight,0,U-DEC,3
1,Rob Emerson,1,3,0,0,Lightweight,0,KO/TKO,1
0,Manvel Gamburyan,0,0,0,0,Lightweight,0,KO/TKO,1
1,Kenny Florian,0,51,5,0,Lightweight,0,U-DEC,3
0,Roger Huerta,0,33,0,0,Lightweight,0,U-DEC,3
1,Demian Maia,0,30,2,3,Middleweight,0,SUB,3
0,Jason MacDonald,0,7,0,4,Middleweight,0,SUB,3
1,Tamdan McCrory,0,26,4,7,Welterweight,0,U-DEC,3
0,Luke Cummo,0,11,1,1,Welterweight,0,U-DEC,3
1,Cheick Kongo,1,23,2,0,Heavyweight,0,KO/TKO,1
0,Dan Evensen,0,2,0,2,Heavyweight,0,KO/TKO,1
1,Jon Jones,0,42,2,0,Light Heavyweight,0,U-DEC,3
0,Andre Gusmao,0,34,0,0,Light Heavyweight,0,U-DEC,3
1,Chris Wilson,3,47,2,2,Welterweight,0,U-DEC,3
0,Steve Bruno,0,5,1,0,Welterweight,0,U-DEC,3
1,Ben Saunders,1,41,1,2,Welterweight,0,SUB,2
0,Ryan Thomas,0,12,0,2,Welterweight,0,SUB,2
1,Anderson Silva,1,13,0,0,Light Heavyweight,0,KO/TKO,1
0,James Irvin,0,0,0,0,Light Heavyweight,0,KO/TKO,1
1,Brandon Vera,0,38,2,0,Light Heavyweight,0,U-DEC,3
0,Reese Andy,0,30,1,0,Light Heavyweight,0,U-DEC,3
1,Frankie Edgar,0,69,10,0,Lightweight,0,U-DEC,3
0,Hermes Franca,0,18,0,1,Lightweight,0,U-DEC,3
1,Cain Velasquez,0,24,1,0,Heavyweight,0,KO/TKO,1
0,Jake O'Brien,0,1,0,0,Heavyweight,0,KO/TKO,1
1,Kevin Burns,0,37,0,0,Welterweight,0,KO/TKO,3
0,Anthony Johnson,0,51,5,0,Welterweight,0,KO/TKO,3
1,CB Dollaway,0,4,0,2,Middleweight,0,SUB,1
0,Jesse Taylor,0,4,1,0,Middleweight,0,SUB,1
1,Tim Credeur,1,19,0,0,Middleweight,0,KO/TKO,1
0,Cale Yarbrough,0,6,0,0,Middleweight,0,KO/TKO,1
1,Rory Markham,1,6,0,0,Welterweight,0,KO/TKO,1
0,Brodie Farber,0,18,0,0,Welterweight,0,KO/TKO,1
1,Nate Loughran,0,1,0,2,Middleweight,0,SUB,1
0,Johnny Rees,0,7,0,0,Middleweight,0,SUB,1
1,Brad Blackburn,4,53,0,0,Welterweight,0,KO/TKO,2
0,James Giboo,0,9,0,0,Welterweight,0,KO/TKO,2
1,Shannon Gugerty,0,3,1,2,Lightweight,0,SUB,1
0,Dale Hartt,0,1,0,2,Lightweight,0,SUB,1
1,Forrest Griffin,0,77,0,3,Light Heavyweight,1,U-DEC,5
0,Quinton Jackson,1,50,0,0,Light Heavyweight,1,U-DEC,5
1,Patrick Cote,0,24,0,0,Middleweight,0,S-DEC,3
0,Ricardo Almeida,0,26,2,2,Middleweight,0,S-DEC,3
1,Joe Stevenson,1,12,1,2,Lightweight,0,SUB,2
0,Gleison Tibau,0,4,5,1,Lightweight,0,SUB,2
1,Josh Koscheck,0,38,2,0,Welterweight,0,U-DEC,3
0,Chris Lytle,0,16,0,5,Welterweight,0,U-DEC,3
1,Tyson Griffin,0,92,3,0,Lightweight,0,U-DEC,3
0,Marcus Aurelio,0,20,0,1,Lightweight,0,U-DEC,3
1,Gabriel Gonzaga,0,6,1,1,Heavyweight,0,SUB,1
0,Justin McCully,0,2,0,0,Heavyweight,0,SUB,1
1,Cole Miller,0,41,1,2,Lightweight,0,SUB,3
0,Jorge Gurgel,0,54,3,0,Lightweight,0,SUB,3
1,Melvin Guillard,2,10,0,0,Lightweight,0,KO/TKO,1
0,Dennis Siver,0,0,0,0,Lightweight,0,KO/TKO,1
1,Justin Buchholz,0,24,0,1,Lightweight,0,SUB,2
0,Corey Hill,0,34,2,0,Lightweight,0,SUB,2
1,Kendall Grove,0,59,0,1,Middleweight,0,S-DEC,3
0,Evan Tanner,0,27,3,0,Middleweight,0,S-DEC,3
1,Amir Sadollah,0,2,0,2,Middleweight,1,SUB,1
0,CB Dollaway,0,6,1,0,Middleweight,1,SUB,1
1,Diego Sanchez,2,51,0,1,Welterweight,0,KO/TKO,3
0,Luigi Fioravanti,0,27,1,1,Welterweight,0,KO/TKO,3
1,Spencer Fisher,0,56,1,0,Lightweight,0,U-DEC,3
0,Jeremy Stephens,0,23,2,3,Lightweight,0,U-DEC,3
1,Matthew Riddle,0,60,5,2,Middleweight,0,U-DEC,3
0,Dante Rivera,0,34,0,0,Middleweight,0,U-DEC,3
1,Dustin Hazelett,0,13,1,3,Welterweight,0,SUB,2
0,Joshua Burkman,0,34,1,0,Welterweight,0,SUB,2
1,Drew McFedries,1,19,1,0,Middleweight,0,KO/TKO,1
0,Marvin Eastman,0,3,1,0,Middleweight,0,KO/TKO,1
1,Matt Brown,0,32,0,1,Welterweight,0,KO/TKO,2
0,Matt Arroyo,0,26,2,0,Welterweight,0,KO/TKO,2
1,Dean Lister,0,6,1,1,Middleweight,0,SUB,1
0,Jeremy Horn,0,2,0,0,Middleweight,0,SUB,1
1,Rob Kimmons,0,9,1,4,Middleweight,0,SUB,1
0,Rob Yundt,0,5,1,0,Middleweight,0,SUB,1
1,Thiago Alves,1,10,1,0,Welterweight,0,KO/TKO,2
0,Matt Hughes,0,9,1,0,Welterweight,0,KO/TKO,2
1,Michael Bisping,0,25,2,0,Middleweight,0,KO/TKO,1
0,Jason Day,0,7,0,0,Middleweight,0,KO/TKO,1
1,Mike Swick,0,32,2,1,Welterweight,0,U-DEC,3
0,Marcus Davis,0,31,3,2,Welterweight,0,U-DEC,3
1,Thales Leites,1,13,0,2,Middleweight,0,S-DEC,3
0,Nate Marquardt,0,35,5,0,Middleweight,0,S-DEC,3
1,Fabricio Werdum,0,15,2,0,Heavyweight,0,KO/TKO,1
0,Brandon Vera,0,15,0,0,Heavyweight,0,KO/TKO,1
1,Martin Kampmann,0,4,1,2,Middleweight,0,SUB,1
0,Jorge Rivera,0,2,0,1,Middleweight,0,SUB,1
1,Matt Wiman,1,18,2,1,Lightweight,0,KO/TKO,2
0,Thiago Tavares,0,13,1,3,Lightweight,0,KO/TKO,2
1,Kevin Burns,0,8,0,1,Welterweight,0,SUB,2
0,Roan Carneiro,0,12,2,0,Welterweight,0,SUB,2
1,Luiz Cane,3,15,0,0,Light Heavyweight,0,KO/TKO,1
0,Jason Lambert,0,8,0,0,Light Heavyweight,0,KO/TKO,1
1,Paul Taylor,1,45,1,0,Welterweight,0,S-DEC,3
0,Jess Liaudin,0,35,7,1,Welterweight,0,S-DEC,3
1,Antoni Hardonk,1,48,0,0,Heavyweight,0,KO/TKO,2
0,Eddie Sanchez,2,33,2,0,Heavyweight,0,KO/TKO,2
1,BJ Penn,1,122,0,0,Lightweight,1,KO/TKO,3
0,Sean Sherk,0,46,0,0,Lightweight,1,KO/TKO,3
1,Wanderlei Silva,2,11,0,0,Light Heavyweight,0,KO/TKO,1
0,Keith Jardine,0,1,0,0,Light Heavyweight,0,KO/TKO,1
1,Goran Reljic,1,33,0,0,Light Heavyweight,0,KO/TKO,2
0,Wilson Gouveia,1,33,0,0,Light Heavyweight,0,KO/TKO,2
1,Lyoto Machida,1,41,1,0,Light Heavyweight,0,U-DEC,3
0,Tito Ortiz,0,16,0,2,Light Heavyweight,0,U-DEC,3
1,Thiago Silva,0,19,0,1,Light Heavyweight,0,KO/TKO,1
0,Antonio Mendes,1,5,1,0,Light Heavyweight,0,KO/TKO,1
1,Rousimar Palhares,0,0,1,3,Middleweight,0,SUB,1
0,Ivan Salaverry,0,1,0,0,Middleweight,0,SUB,1
1,Rameau Thierry Sokoudjou,1,26,0,0,Light Heavyweight,0,KO/TKO,1
0,Kazuhiro Nakamura,0,6,0,0,Light Heavyweight,0,KO/TKO,1
1,Rich Clementi,0,20,4,0,Lightweight,0,U-DEC,3
0,Terry Etim,1,23,0,1,Lightweight,0,U-DEC,3
1,Yoshiyuki Yoshida,0,1,1,1,Welterweight,0,SUB,1
0,War Machine,0,1,0,0,Welterweight,0,SUB,1
1,Dong Hyun Kim,0,77,3,0,Welterweight,0,KO/TKO,3
0,Jason Tan,0,2,0,0,Welterweight,0,KO/TKO,3
1,Shane Carwin,1,5,0,0,Heavyweight,0,KO/TKO,1
0,Christian Wellisch,0,2,0,0,Heavyweight,0,KO/TKO,1
1,Georges St-Pierre,0,42,4,0,Welterweight,1,KO/TKO,2
0,Matt Serra,0,3,0,0,Welterweight,1,KO/TKO,2
1,Rich Franklin,1,28,0,0,Middleweight,0,KO/TKO,2
0,Travis Lutter,0,1,1,1,Middleweight,0,KO/TKO,2
1,Nate Quarry,0,84,0,0,Middleweight,0,U-DEC,3
0,Kalib Starnes,0,12,1,0,Middleweight,0,U-DEC,3
1,Michael Bisping,1,39,0,0,Middleweight,0,KO/TKO,1
0,Charles McCarthy,0,1,1,1,Middleweight,0,KO/TKO,1
1,Mac Danzig,1,46,1,2,Lightweight,0,SUB,3
0,Mark Bocek,0,22,3,0,Lightweight,0,SUB,3
1,Jason MacDonald,0,13,1,2,Middleweight,0,KO/TKO,2
0,Joe Doerksen,0,4,1,3,Middleweight,0,KO/TKO,2
1,Jason Day,0,29,0,0,Middleweight,0,KO/TKO,1
0,Alan Belcher,0,3,1,0,Middleweight,0,KO/TKO,1
1,Demian Maia,0,15,1,3,Middleweight,0,SUB,2
0,Ed Herman,0,15,1,0,Middleweight,0,SUB,2
1,Rich Clementi,0,40,3,3,Lightweight,0,S-DEC,3
0,Sam Stout,0,48,0,0,Lightweight,0,S-DEC,3
1,Cain Velasquez,3,36,0,0,Heavyweight,0,KO/TKO,1
0,Brad Morris,0,1,0,0,Heavyweight,0,KO/TKO,1
1,Jonathan Goulet,2,31,0,0,Welterweight,0,KO/TKO,2
0,Kuniyoshi Hironaka,1,21,1,0,Welterweight,0,KO/TKO,2
1,Kenny Florian,0,35,2,0,Lightweight,0,KO/TKO,2
0,Joe Lauzon,0,5,2,2,Lightweight,0,KO/TKO,2
1,Gray Maynard,0,19,9,0,Lightweight,0,U-DEC,3
0,Frankie Edgar,0,26,1,0,Lightweight,0,U-DEC,3
1,Thiago Alves,1,17,0,0,Welterweight,0,KO/TKO,2
0,Karo Parisyan,0,10,1,0,Welterweight,0,KO/TKO,2
1,Matt Hamill,0,31,1,0,Light Heavyweight,0,KO/TKO,2
0,Tim Boetsch,0,18,0,0,Light Heavyweight,0,KO/TKO,2
1,Nate Diaz,0,6,1,1,Lightweight,0,SUB,2
0,Kurt Pellegrino,0,20,3,0,Lightweight,0,SUB,2
1,James Irvin,1,3,0,0,Light Heavyweight,0,KO/TKO,1
0,Houston Alexander,0,0,0,0,Light Heavyweight,0,KO/TKO,1
1,Josh Neer,0,80,3,0,Lightweight,0,U-DEC,3
0,Din Thomas,0,20,2,0,Lightweight,0,U-DEC,3
1,Marcus Aurelio,1,6,0,1,Lightweight,0,SUB,1
0,Ryan Roberts,0,0,0,0,Lightweight,0,SUB,1
1,Manvel Gamburyan,0,3,1,1,Lightweight,0,SUB,1
0,Jeff Cox,0,2,0,0,Lightweight,0,SUB,1
1,Clay Guida,0,11,1,0,Lightweight,0,KO/TKO,1
0,Samy Schiavo,0,4,0,0,Lightweight,0,KO/TKO,1
1,George Sotiropoulos,0,21,3,3,Welterweight,0,KO/TKO,2
0,Roman Mitichyan,0,2,0,0,Welterweight,0,KO/TKO,2
1,Anthony Johnson,1,15,0,0,Welterweight,0,KO/TKO,1
0,Tommy Speer,0,0,0,0,Welterweight,0,KO/TKO,1
1,Anderson Silva,0,47,0,1,Middleweight,1,SUB,2
0,Dan Henderson,0,20,1,0,Middleweight,1,SUB,2
1,Heath Herring,1,57,3,0,Heavyweight,0,S-DEC,3
0,Cheick Kongo,0,45,5,0,Heavyweight,0,S-DEC,3
1,Chris Leben,1,24,0,0,Middleweight,0,KO/TKO,1
0,Alessio Sakara,0,13,0,0,Middleweight,0,KO/TKO,1
1,Yushin Okami,2,26,0,0,Middleweight,0,KO/TKO,2
0,Evan Tanner,0,19,1,0,Middleweight,0,KO/TKO,2
1,Jon Fitch,0,40,4,0,Welterweight,0,U-DEC,3
0,Chris Wilson,0,22,0,1,Welterweight,0,U-DEC,3
1,Andrei Arlovski,0,14,1,0,Heavyweight,0,KO/TKO,2
0,Jake O'Brien,0,4,2,0,Heavyweight,0,KO/TKO,2
1,Luigi Fioravanti,0,32,13,0,Welterweight,0,U-DEC,3
0,Luke Cummo,0,16,0,0,Welterweight,0,U-DEC,3
1,Josh Koscheck,1,24,1,0,Welterweight,0,KO/TKO,2
0,Dustin Hazelett,0,20,0,2,Welterweight,0,KO/TKO,2
1,Diego Sanchez,0,24,1,0,Welterweight,0,KO/TKO,1
0,David Bielkheden,0,1,0,0,Welterweight,0,KO/TKO,1
1,Jorge Gurgel,0,68,1,0,Lightweight,0,U-DEC,3
0,John Halverson,0,44,0,2,Lightweight,0,U-DEC,3
1,Antonio Rodrigo Nogueira,0,28,2,1,Heavyweight,1,SUB,3
0,Tim Sylvia,1,53,0,0,Heavyweight,1,SUB,3
1,Frank Mir,0,2,0,3,Heavyweight,0,SUB,1
0,Brock Lesnar,0,16,1,0,Heavyweight,0,SUB,1
1,Nate Marquardt,1,22,2,1,Middleweight,0,SUB,2
0,Jeremy Horn,0,5,1,1,Middleweight,0,SUB,2
1,Ricardo Almeida,0,4,1,1,Middleweight,0,SUB,1
0,Rob Yundt,0,2,0,0,Middleweight,0,SUB,1
1,Tyson Griffin,0,60,0,0,Lightweight,0,U-DEC,3
0,Gleison Tibau,0,23,6,0,Lightweight,0,U-DEC,3
1,Chris Lytle,1,12,0,0,Welterweight,0,KO/TKO,1
0,Kyle Bradley,0,0,0,0,Welterweight,0,KO/TKO,1
1,Tim Boetsch,0,42,1,0,Light Heavyweight,0,KO/TKO,1
0,David Heath,0,7,0,0,Light Heavyweight,0,KO/TKO,1
1,Marvin Eastman,0,40,1,0,Middleweight,0,U-DEC,3
0,Terry Martin,0,50,1,0,Middleweight,0,U-DEC,3
1,Rob Emerson,0,81,0,0,Lightweight,0,S-DEC,3
0,Keita Nakamura,1,57,4,0,Lightweight,0,S-DEC,3
1,Mike Swick,0,54,0,0,Welterweight,0,M-DEC,3
0,Joshua Burkman,0,39,1,0,Welterweight,0,M-DEC,3
1,Patrick Cote,1,14,0,0,Middleweight,0,KO/TKO,1
0,Drew McFedries,0,8,0,0,Middleweight,0,KO/TKO,1
1,Thiago Tavares,0,19,7,0,Lightweight,0,U-DEC,3
0,Michihiro Omigawa,0,11,1,2,Lightweight,0,U-DEC,3
1,Nate Diaz,0,3,2,2,Lightweight,0,SUB,1
0,Alvin Robinson,0,2,0,2,Lightweight,0,SUB,1
1,Kurt Pellegrino,0,23,1,0,Lightweight,0,KO/TKO,2
0,Alberto Crane,1,4,0,2,Lightweight,0,KO/TKO,2
1,Gray Maynard,1,26,2,3,Lightweight,0,U-DEC,3
0,Dennis Siver,0,16,1,0,Lightweight,0,U-DEC,3
1,Jeremy Stephens,1,30,1,0,Lightweight,0,KO/TKO,2
0,Cole Miller,0,5,0,3,Lightweight,0,KO/TKO,2
1,Corey Hill,0,29,0,0,Lightweight,0,KO/TKO,2
0,Joe Veres,0,0,0,0,Lightweight,0,KO/TKO,2
1,Matt Wiman,0,6,1,3,Lightweight,0,SUB,1
0,Justin Buchholz,0,3,0,0,Lightweight,0,SUB,1
1,BJ Penn,2,41,0,1,Lightweight,1,SUB,2
0,Joe Stevenson,0,17,0,0,Lightweight,1,SUB,2
1,Fabricio Werdum,0,46,0,0,Heavyweight,0,KO/TKO,2
0,Gabriel Gonzaga,0,19,3,0,Heavyweight,0,KO/TKO,2
1,Marcus Davis,1,5,0,0,Welterweight,0,KO/TKO,1
0,Jess Liaudin,0,4,0,0,Welterweight,0,KO/TKO,1
1,Wilson Gouveia,1,5,0,4,Light Heavyweight,0,KO/TKO,2
0,Jason Lambert,0,27,1,0,Light Heavyweight,0,KO/TKO,2
1,Jorge Rivera,1,28,1,0,Middleweight,0,KO/TKO,1
0,Kendall Grove,0,0,0,0,Middleweight,0,KO/TKO,1
1,Antoni Hardonk,1,5,0,0,Heavyweight,0,KO/TKO,1
0,Colin Robinson,0,0,0,0,Heavyweight,0,KO/TKO,1
1,Paul Kelly,0,70,3,0,Welterweight,0,U-DEC,3
0,Paul Taylor,0,43,1,3,Welterweight,0,U-DEC,3
1,Alessio Sakara,0,8,0,0,Light Heavyweight,0,KO/TKO,1
0,James Lee,0,0,2,0,Light Heavyweight,0,KO/TKO,1
1,Sam Stout,0,33,0,0,Lightweight,0,U-DEC,3
0,Per Eklund,0,20,2,1,Lightweight,0,U-DEC,3
